锅龋,包螟老磊,扁柯(∩),扁拘(hPa),浅氢(16points),浅加(m/s),蜡氢,蜡加
1,2024/01/31 23:00,6,1022.33,合,1.64,,,,,,,,,,,,,,,,
2,2024/01/31 22:00,6.18,1022.37,合合悼,2.16,,,,,,,,,,,,,,,,
3,2024/01/31 21:00,7.1,1022.36,合合悼,1.8,,,,,,,,,,,,,,,,
4,2024/01/31 20:00,7.7,1022.03,辑,1.37,,,,,,,,,,,,,,,,
5,2024/01/31 19:00,7.57,1021.83,辑,2.07,,,,,,,,,,,,,,,,
6,2024/01/31 18:00,8.79,1021.43,辑合辑,2.81,,,,,,,,,,,,,,,,
7,2024/01/31 17:00,9.82,1020.99,合合辑,1.62,,,,,,,,,,,,,,,,
8,2024/01/31 16:00,11.12,1020.78,辑合辑,2.77,,,,,,,,,,,,,,,,
9,2024/01/31 15:00,10.95,1020.8,辑合辑,2.96,,,,,,,,,,,,,,,,
10,2024/01/31 14:00,10.29,1021.35,辑合辑,2.53,,,,,,,,,,,,,,,,
11,2024/01/31 13:00,9.08,1021.7,悼巢悼,2.87,,,,,,,,,,,,,,,,
12,2024/01/31 12:00,8.04,1023.08,悼巢悼,1.91,,,,,,,,,,,,,,,,
13,2024/01/31 11:00,6.91,1023.58,悼,3.37,,,,,,,,,,,,,,,,
14,2024/01/31 10:00,6.27,1023.92,悼,2.85,,,,,,,,,,,,,,,,
15,2024/01/31 09:00,5.93,1024.06,悼,1.54,,,,,,,,,,,,,,,,
16,2024/01/31 08:00,5.6,1023.79,悼,1.99,,,,,,,,,,,,,,,,
17,2024/01/31 07:00,5.68,1023.39,悼,2.75,,,,,,,,,,,,,,,,
18,2024/01/31 06:00,5.69,1023.04,悼,2.46,,,,,,,,,,,,,,,,
19,2024/01/31 05:00,5.52,1023.24,悼,2.2,,,,,,,,,,,,,,,,
20,2024/01/31 04:00,5.5,1023.29,悼,1.92,,,,,,,,,,,,,,,,
21,2024/01/31 03:00,5.57,1023.75,悼,3.21,,,,,,,,,,,,,,,,
22,2024/01/31 02:00,5.36,1024.52,悼,3.58,,,,,,,,,,,,,,,,
23,2024/01/31 01:00,5.59,1025.13,悼,1.91,,,,,,,,,,,,,,,,
24,2024/01/31 00:00,5.61,1024.96,悼巢悼,2.7,,,,,,,,,,,,,,,,
25,2024/01/30 23:00,6.46,1024.96,悼巢悼,3.29,,,,,,,,,,,,,,,,
26,2024/01/30 22:00,6.3,1025.29,悼合悼,1.88,,,,,,,,,,,,,,,,
27,2024/01/30 21:00,6.05,1025.56,悼合悼,2.42,,,,,,,,,,,,,,,,
28,2024/01/30 20:00,6.49,1025.98,巢悼,3.3,,,,,,,,,,,,,,,,
29,2024/01/30 19:00,7.63,1026.1,巢悼,2.62,,,,,,,,,,,,,,,,
30,2024/01/30 18:00,8.09,1026.04,悼巢悼,3.14,,,,,,,,,,,,,,,,
31,2024/01/30 17:00,8.43,1026.2,巢悼,1.98,,,,,,,,,,,,,,,,
32,2024/01/30 16:00,8.39,1026.08,巢巢悼,1.04,,,,,,,,,,,,,,,,
33,2024/01/30 15:00,8.17,1026.08,巢,1.07,,,,,,,,,,,,,,,,
34,2024/01/30 14:00,7.76,1026.58,巢巢悼,0.21,,,,,,,,,,,,,,,,
35,2024/01/30 13:00,8.3,1027.4,合,0.05,,,,,,,,,,,,,,,,
36,2024/01/30 12:00,5.33,1028.34,悼巢悼,0.94,,,,,,,,,,,,,,,,
37,2024/01/30 11:00,2.33,1029.01,悼,2.83,,,,,,,,,,,,,,,,
38,2024/01/30 10:00,1.13,1029.18,悼,4.29,,,,,,,,,,,,,,,,
39,2024/01/30 09:00,0.6,1029.65,悼,2.06,,,,,,,,,,,,,,,,
40,2024/01/30 08:00,-0.03,1029.63,悼,2.05,,,,,,,,,,,,,,,,
41,2024/01/30 07:00,-0.04,1029.59,悼,1.36,,,,,,,,,,,,,,,,
42,2024/01/30 06:00,-0.2,1029.15,悼,1.31,,,,,,,,,,,,,,,,
43,2024/01/30 05:00,-0.33,1029.1,悼合悼,1.04,,,,,,,,,,,,,,,,
44,2024/01/30 04:00,-0.14,1029.32,悼合悼,0.56,,,,,,,,,,,,,,,,
45,2024/01/30 03:00,0.27,1029.71,合悼,0.53,,,,,,,,,,,,,,,,
46,2024/01/30 02:00,0.97,1029.97,合合悼,0.75,,,,,,,,,,,,,,,,
47,2024/01/30 01:00,1.41,1030.23,合合悼,1.49,,,,,,,,,,,,,,,,
48,2024/01/30 00:00,1.63,1030.52,合,1.47,,,,,,,,,,,,,,,,
49,2024/01/29 23:00,1.63,1030.51,合合悼,1.8,,,,,,,,,,,,,,,,
50,2024/01/29 22:00,1.97,1030.56,合合悼,2.05,,,,,,,,,,,,,,,,
51,2024/01/29 21:00,2.38,1030.42,合,1.48,,,,,,,,,,,,,,,,
52,2024/01/29 20:00,2.68,1030.29,合合辑,2.78,,,,,,,,,,,,,,,,
53,2024/01/29 19:00,2.99,1029.91,合合辑,2.43,,,,,,,,,,,,,,,,
54,2024/01/29 18:00,3.65,1029.98,合合辑,1.86,,,,,,,,,,,,,,,,
55,2024/01/29 17:00,4.79,1029.5,合辑,2.17,,,,,,,,,,,,,,,,
56,2024/01/29 16:00,5.42,1029.66,合辑,2.96,,,,,,,,,,,,,,,,
57,2024/01/29 15:00,5.55,1029.82,辑合辑,2.92,,,,,,,,,,,,,,,,
58,2024/01/29 14:00,5.41,1030.02,合悼,1.76,,,,,,,,,,,,,,,,
59,2024/01/29 13:00,4.87,1030.36,悼合悼,2.29,,,,,,,,,,,,,,,,
60,2024/01/29 12:00,4.32,1031.06,悼合悼,1.68,,,,,,,,,,,,,,,,
61,2024/01/29 11:00,2.61,1031.67,悼巢悼,2.44,,,,,,,,,,,,,,,,
62,2024/01/29 10:00,1.72,1031.6,悼巢悼,2.9,,,,,,,,,,,,,,,,
63,2024/01/29 09:00,0.89,1031.59,悼,1.65,,,,,,,,,,,,,,,,
64,2024/01/29 08:00,0,1031.21,悼,0.93,,,,,,,,,,,,,,,,
65,2024/01/29 07:00,-0.14,1030.83,悼合悼,0.97,,,,,,,,,,,,,,,,
66,2024/01/29 06:00,0.02,1030.57,悼,1.23,,,,,,,,,,,,,,,,
67,2024/01/29 05:00,0.1,1030.29,悼合悼,1.5,,,,,,,,,,,,,,,,
68,2024/01/29 04:00,0.61,1030.45,悼合悼,1.1,,,,,,,,,,,,,,,,
69,2024/01/29 03:00,1.11,1030.53,悼合悼,0.59,,,,,,,,,,,,,,,,
70,2024/01/29 02:00,1.88,1030.12,合合悼,1.13,,,,,,,,,,,,,,,,
71,2024/01/29 01:00,1.9,1030.24,合悼,0.9,,,,,,,,,,,,,,,,
72,2024/01/29 00:00,2.23,1030.48,合合悼,1.01,,,,,,,,,,,,,,,,
