번호,관측일자,기온(℃),기압(hPa),풍향(16points),풍속(m/s),유향,유속
1,2023/07/31 23:00,27.83,1011.34,북북서,1.3,,,,,,,,,,,,,,,,
2,2023/07/31 22:00,28.18,1011.3,북북서,1.17,,,,,,,,,,,,,,,,
3,2023/07/31 21:00,28.72,1011.1,북북서,1.27,,,,,,,,,,,,,,,,
4,2023/07/31 20:00,28.93,1010.71,북서,1.51,,,,,,,,,,,,,,,,
5,2023/07/31 19:00,29.4,1010.43,서북서,1.7,,,,,,,,,,,,,,,,
6,2023/07/31 18:00,30.11,1010.29,서북서,2.13,,,,,,,,,,,,,,,,
7,2023/07/31 17:00,30.23,1010.42,서,2.5,,,,,,,,,,,,,,,,
8,2023/07/31 16:00,30.51,1010.56,서,3.39,,,,,,,,,,,,,,,,
9,2023/07/31 15:00,30.6,1010.97,서북서,3.79,,,,,,,,,,,,,,,,
10,2023/07/31 14:00,30.07,1011.42,서,3.68,,,,,,,,,,,,,,,,
11,2023/07/31 13:00,30.46,1011.86,서,3.19,,,,,,,,,,,,,,,,
12,2023/07/31 12:00,29.84,1012.48,서북서,3.02,,,,,,,,,,,,,,,,
13,2023/07/31 11:00,29.4,1013.02,서,1.28,,,,,,,,,,,,,,,,
14,2023/07/31 10:00,28.92,1013.21,서,1.35,,,,,,,,,,,,,,,,
15,2023/07/31 09:00,28.1,1013.17,동,1.17,,,,,,,,,,,,,,,,
16,2023/07/31 08:00,26.21,1013.24,동,3.04,,,,,,,,,,,,,,,,
17,2023/07/31 07:00,25.99,1013.32,동,2.78,,,,,,,,,,,,,,,,
18,2023/07/31 06:00,25.97,1012.75,동,1.64,,,,,,,,,,,,,,,,
19,2023/07/31 05:00,26.32,1012.54,동,0.79,,,,,,,,,,,,,,,,
20,2023/07/31 04:00,26.14,1012.4,동,2.66,,,,,,,,,,,,,,,,
21,2023/07/31 03:00,26.46,1012.5,동,2.65,,,,,,,,,,,,,,,,
22,2023/07/31 02:00,26.23,1013.06,북,0.76,,,,,,,,,,,,,,,,
23,2023/07/31 01:00,27.12,1013.12,동,1.05,,,,,,,,,,,,,,,,
24,2023/07/31 00:00,27.43,1013.31,동,1.5,,,,,,,,,,,,,,,,
25,2023/07/30 23:00,27.57,1013.43,동남동,2.31,,,,,,,,,,,,,,,,
26,2023/07/30 22:00,27.81,1013.49,동남동,2.35,,,,,,,,,,,,,,,,
27,2023/07/30 21:00,28.16,1013.09,동남동,2.97,,,,,,,,,,,,,,,,
28,2023/07/30 20:00,28.68,1012.2,동남동,2.7,,,,,,,,,,,,,,,,
29,2023/07/30 19:00,29.49,1011.61,남,1.9,,,,,,,,,,,,,,,,
30,2023/07/30 18:00,30.29,1011.12,남,2.75,,,,,,,,,,,,,,,,
31,2023/07/30 17:00,30.73,1011.29,남남서,3.19,,,,,,,,,,,,,,,,
32,2023/07/30 16:00,30.98,1011.82,남,2.96,,,,,,,,,,,,,,,,
33,2023/07/30 15:00,30.79,1012.2,남남동,3.59,,,,,,,,,,,,,,,,
34,2023/07/30 14:00,30.8,1012.36,남남동,2.6,,,,,,,,,,,,,,,,
35,2023/07/30 13:00,30.91,1012.44,동남동,3.33,,,,,,,,,,,,,,,,
36,2023/07/30 12:00,30.47,1012.95,동남동,3.8,,,,,,,,,,,,,,,,
