¹øÈ£,°üÃøÀÏÀÚ,±â¿Â(¡É),±â¾Ð(hPa),Ç³Çâ(16points),Ç³¼Ó(m/s),À¯Çâ,À¯¼Ó
1,2023/10/31 23:00,15.72,1021.62,µ¿³²µ¿,1.11,,,,,,,,,,,,,,,,
2,2023/10/31 22:00,16.25,1021.76,³²³²µ¿,1.26,,,,,,,,,,,,,,,,
3,2023/10/31 21:00,16.95,1021.59,³²³²µ¿,1.19,,,,,,,,,,,,,,,,
4,2023/10/31 20:00,17.56,1021.5,³²µ¿,0.5,,,,,,,,,,,,,,,,
5,2023/10/31 19:00,18.01,1021.47,³²¼­,0.6,,,,,,,,,,,,,,,,
6,2023/10/31 18:00,18.58,1021.21,¼­³²¼­,1.39,,,,,,,,,,,,,,,,
7,2023/10/31 17:00,19.38,1021.23,¼­,2.55,,,,,,,,,,,,,,,,
8,2023/10/31 16:00,19.88,1021.34,¼­ºÏ¼­,3.72,,,,,,,,,,,,,,,,
9,2023/10/31 15:00,20.22,1021.23,¼­,3.25,,,,,,,,,,,,,,,,
10,2023/10/31 14:00,19.91,1021.66,¼­,2.61,,,,,,,,,,,,,,,,
11,2023/10/31 13:00,18.7,1022.21,¼­,1.61,,,,,,,,,,,,,,,,
12,2023/10/31 12:00,16.56,1023.01,µ¿³²µ¿,1.07,,,,,,,,,,,,,,,,
13,2023/10/31 11:00,12.98,1024.17,µ¿³²µ¿,1.55,,,,,,,,,,,,,,,,
14,2023/10/31 10:00,11.48,1024.54,µ¿,1.78,,,,,,,,,,,,,,,,
15,2023/10/31 09:00,11.4,1024.1,µ¿,2.68,,,,,,,,,,,,,,,,
16,2023/10/31 08:00,11.62,1023.68,µ¿³²µ¿,2.74,,,,,,,,,,,,,,,,
17,2023/10/31 07:00,12,1023.15,µ¿³²µ¿,1.95,,,,,,,,,,,,,,,,
18,2023/10/31 06:00,12.23,1022.84,µ¿,2.3,,,,,,,,,,,,,,,,
19,2023/10/31 05:00,12.71,1022.56,µ¿,1.9,,,,,,,,,,,,,,,,
20,2023/10/31 04:00,13.28,1022.64,µ¿,1.59,,,,,,,,,,,,,,,,
21,2023/10/31 03:00,14.3,1022.93,µ¿,1.19,,,,,,,,,,,,,,,,
22,2023/10/31 02:00,15.05,1022.94,ºÏµ¿,0.4,,,,,,,,,,,,,,,,
23,2023/10/31 01:00,15.29,1023.07,µ¿ºÏµ¿,0.53,,,,,,,,,,,,,,,,
24,2023/10/31 00:00,15.59,1023.16,µ¿ºÏµ¿,0.62,,,,,,,,,,,,,,,,
25,2023/10/30 23:00,15.86,1023.27,¼­ºÏ¼­,0.59,,,,,,,,,,,,,,,,
26,2023/10/30 22:00,16.25,1023.11,¼­ºÏ¼­,0.59,,,,,,,,,,,,,,,,
27,2023/10/30 21:00,16.73,1022.61,ºÏ,0.27,,,,,,,,,,,,,,,,
28,2023/10/30 20:00,17.07,1022.29,¼­ºÏ¼­,0.94,,,,,,,,,,,,,,,,
29,2023/10/30 19:00,17.41,1022.12,ºÏ¼­,1.88,,,,,,,,,,,,,,,,
30,2023/10/30 18:00,18.15,1021.57,ºÏ¼­,2.46,,,,,,,,,,,,,,,,
31,2023/10/30 17:00,19.21,1021.4,ºÏ¼­,2.65,,,,,,,,,,,,,,,,
32,2023/10/30 16:00,19.63,1021.05,¼­ºÏ¼­,3.46,,,,,,,,,,,,,,,,
33,2023/10/30 15:00,19.75,1020.92,¼­,3.43,,,,,,,,,,,,,,,,
34,2023/10/30 14:00,19.42,1021.2,¼­,3.04,,,,,,,,,,,,,,,,
35,2023/10/30 13:00,19.2,1021.8,¼­,2.76,,,,,,,,,,,,,,,,
36,2023/10/30 12:00,18.68,1022.57,¼­,1.7,,,,,,,,,,,,,,,,
37,2023/10/30 11:00,17.36,1023.15,µ¿³²µ¿,0.91,,,,,,,,,,,,,,,,
38,2023/10/30 10:00,15.06,1023.23,µ¿,2.55,,,,,,,,,,,,,,,,
39,2023/10/30 09:00,14.29,1022.95,µ¿,3.24,,,,,,,,,,,,,,,,
40,2023/10/30 08:00,14.02,1022.44,µ¿,1.7,,,,,,,,,,,,,,,,
41,2023/10/30 07:00,13.39,1021.8,µ¿,1.89,,,,,,,,,,,,,,,,
42,2023/10/30 06:00,13.28,1021.55,µ¿³²µ¿,2.68,,,,,,,,,,,,,,,,
43,2023/10/30 05:00,13.65,1021.37,µ¿,2.5,,,,,,,,,,,,,,,,
44,2023/10/30 04:00,14.2,1021.44,µ¿ºÏµ¿,2.3,,,,,,,,,,,,,,,,
45,2023/10/30 03:00,14.72,1021.67,µ¿³²µ¿,1.71,,,,,,,,,,,,,,,,
46,2023/10/30 02:00,15.07,1021.87,µ¿,1.96,,,,,,,,,,,,,,,,
47,2023/10/30 01:00,15.5,1021.94,µ¿ºÏµ¿,1.37,,,,,,,,,,,,,,,,
48,2023/10/30 00:00,15.95,1022.01,µ¿ºÏµ¿,0.98,,,,,,,,,,,,,,,,
49,2023/10/29 23:00,16.43,1022.08,µ¿ºÏµ¿,0.64,,,,,,,,,,,,,,,,
50,2023/10/29 22:00,16.82,1022.01,³²µ¿,0.51,,,,,,,,,,,,,,,,
51,2023/10/29 21:00,17.11,1021.68,µ¿ºÏµ¿,0.75,,,,,,,,,,,,,,,,
52,2023/10/29 20:00,17.54,1021.48,µ¿ºÏµ¿,0.57,,,,,,,,,,,,,,,,
53,2023/10/29 19:00,18.36,1021.05,¼­ºÏ¼­,1.54,,,,,,,,,,,,,,,,
54,2023/10/29 18:00,18.75,1020.53,¼­ºÏ¼­,2.48,,,,,,,,,,,,,,,,
55,2023/10/29 17:00,19.31,1020.01,¼­,3.69,,,,,,,,,,,,,,,,
56,2023/10/29 16:00,19.87,1019.66,¼­ºÏ¼­,3.89,,,,,,,,,,,,,,,,
57,2023/10/29 15:00,20.22,1019.61,¼­ºÏ¼­,3.33,,,,,,,,,,,,,,,,
58,2023/10/29 14:00,19.78,1019.97,¼­ºÏ¼­,2.59,,,,,,,,,,,,,,,,
59,2023/10/29 13:00,19.78,1020.48,³²¼­,1.92,,,,,,,,,,,,,,,,
60,2023/10/29 12:00,19.22,1021.06,³²,1.52,,,,,,,,,,,,,,,,
61,2023/10/29 11:00,17.5,1021.56,µ¿,1.19,,,,,,,,,,,,,,,,
62,2023/10/29 10:00,15.04,1021.59,µ¿,2.39,,,,,,,,,,,,,,,,
63,2023/10/29 09:00,13.57,1021.33,µ¿,3.63,,,,,,,,,,,,,,,,
64,2023/10/29 08:00,13.24,1020.75,µ¿,3.45,,,,,,,,,,,,,,,,
65,2023/10/29 07:00,13.17,1020.02,µ¿ºÏµ¿,2.52,,,,,,,,,,,,,,,,
66,2023/10/29 06:00,13.56,1019.68,µ¿,3.29,,,,,,,,,,,,,,,,
67,2023/10/29 05:00,13.89,1019.55,µ¿,2.8,,,,,,,,,,,,,,,,
68,2023/10/29 04:00,14.23,1019.44,µ¿ºÏµ¿,2.38,,,,,,,,,,,,,,,,
69,2023/10/29 03:00,14.85,1019.52,µ¿,2.11,,,,,,,,,,,,,,,,
70,2023/10/29 02:00,15.4,1019.51,µ¿³²µ¿,1.64,,,,,,,,,,,,,,,,
71,2023/10/29 01:00,15.47,1019.41,µ¿ºÏµ¿,1.21,,,,,,,,,,,,,,,,
72,2023/10/29 00:00,15.65,1019.3,µ¿ºÏµ¿,1.53,,,,,,,,,,,,,,,,
73,2023/10/28 23:00,16.27,1019.33,µ¿ºÏµ¿,1.03,,,,,,,,,,,,,,,,
74,2023/10/28 22:00,16.62,1019.41,µ¿ºÏµ¿,0.62,,,,,,,,,,,,,,,,
75,2023/10/28 21:00,17.08,1019.18,ºÏµ¿,0.41,,,,,,,,,,,,,,,,
76,2023/10/28 20:00,17.26,1018.74,ºÏ,0.36,,,,,,,,,,,,,,,,
77,2023/10/28 19:00,17.54,1018.5,ºÏºÏ¼­,1.06,,,,,,,,,,,,,,,,
78,2023/10/28 18:00,18.07,1017.93,ºÏ¼­,1.37,,,,,,,,,,,,,,,,
79,2023/10/28 17:00,18.81,1017.65,¼­ºÏ¼­,3.07,,,,,,,,,,,,,,,,
80,2023/10/28 16:00,19.24,1017.55,¼­ºÏ¼­,3.53,,,,,,,,,,,,,,,,
81,2023/10/28 15:00,19.41,1017.41,¼­ºÏ¼­,4.09,,,,,,,,,,,,,,,,
82,2023/10/28 14:00,19.48,1017.55,¼­ºÏ¼­,2.87,,,,,,,,,,,,,,,,
83,2023/10/28 13:00,19.19,1018.12,¼­ºÏ¼­,1.62,,,,,,,,,,,,,,,,
84,2023/10/28 12:00,18.49,1018.94,¼­ºÏ¼­,2.06,,,,,,,,,,,,,,,,
85,2023/10/28 11:00,17.99,1019.31,µ¿ºÏµ¿,1.57,,,,,,,,,,,,,,,,
86,2023/10/28 10:00,15.73,1019.45,µ¿³²µ¿,1.18,,,,,,,,,,,,,,,,
87,2023/10/28 09:00,14.26,1019.24,µ¿³²µ¿,1.73,,,,,,,,,,,,,,,,
88,2023/10/28 08:00,13.06,1018.63,µ¿,1.42,,,,,,,,,,,,,,,,
89,2023/10/28 07:00,12.74,1017.96,µ¿ºÏµ¿,1.62,,,,,,,,,,,,,,,,
90,2023/10/28 06:00,13.03,1017.67,µ¿ºÏµ¿,0.95,,,,,,,,,,,,,,,,
91,2023/10/28 05:00,13.26,1017.4,µ¿ºÏµ¿,0.95,,,,,,,,,,,,,,,,
92,2023/10/28 04:00,13.58,1017.2,µ¿ºÏµ¿,0.95,,,,,,,,,,,,,,,,
93,2023/10/28 03:00,14.09,1017.43,ºÏµ¿,0.53,,,,,,,,,,,,,,,,
94,2023/10/28 02:00,14.16,1017.6,µ¿ºÏµ¿,0.97,,,,,,,,,,,,,,,,
95,2023/10/28 01:00,14.81,1017.74,µ¿ºÏµ¿,0.91,,,,,,,,,,,,,,,,
96,2023/10/28 00:00,14.93,1017.75,ºÏ¼­,0.75,,,,,,,,,,,,,,,,
97,2023/10/27 23:00,15.43,1017.56,ºÏºÏ¼­,2.35,,,,,,,,,,,,,,,,
98,2023/10/27 22:00,15.35,1017.37,ºÏºÏ¼­,1.93,,,,,,,,,,,,,,,,
99,2023/10/27 21:00,15.3,1016.8,ºÏºÏ¼­,2.09,,,,,,,,,,,,,,,,
100,2023/10/27 20:00,15.24,1016.2,¼­ºÏ¼­,2.23,,,,,,,,,,,,,,,,
101,2023/10/27 19:00,15.31,1015.89,¼­ºÏ¼­,1.52,,,,,,,,,,,,,,,,
102,2023/10/27 18:00,15.77,1015.26,ºÏ¼­,2.07,,,,,,,,,,,,,,,,
103,2023/10/27 17:00,16.72,1014.53,ºÏ¼­,3.03,,,,,,,,,,,,,,,,
104,2023/10/27 16:00,17.24,1014.22,ºÏ¼­,3.85,,,,,,,,,,,,,,,,
